pair_id,model,phenomenon,grammatical,ungrammatical,prompt,response,choice,correct,order
ON_MIDDLE_VOICE_056,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn hittust í skóginum.,Menn hittu í skóginum.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn hittust í skóginum.
B: Menn hittu í skóginum.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_057,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn tókusk í skóginum.,Menn tóku í skóginum.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn tóku í skóginum.
B: Menn tókusk í skóginum.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_058,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir kallast um daginn.,Þeir kallar um daginn.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir kallar um daginn.
B: Þeir kallast um daginn.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_059,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir gerask í morgin.,Þeir gera í morgin.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir gerask í morgin.
B: Þeir gera í morgin.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_060,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir setjask í morgin.,Þeir setja í morgin.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir setjask í morgin.
B: Þeir setja í morgin.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_061,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir settust í bardaga.,Þeir settu í bardaga.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir settust í bardaga.
B: Þeir settu í bardaga.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_062,llama-3.3-70b-versatile,MIDDLE_VOICE,Víkingar kallast á hólminum.,Víkingar kallar á hólminum.,"Which of the following Old Norse sentences is grammatically correct?

A: Víkingar kallar á hólminum.
B: Víkingar kallast á hólminum.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_063,llama-3.3-70b-versatile,MIDDLE_VOICE,Ragnarr berjask við Gunnarr.,Ragnarr berja við Gunnarr.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr berjask við Gunnarr.
B: Ragnarr berja við Gunnarr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_064,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir finnst í bardaga.,Þeir finnr í bardaga.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir finnr í bardaga.
B: Þeir finnst í bardaga.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_065,llama-3.3-70b-versatile,MIDDLE_VOICE,Konungar kallask í Noregi.,Konungar kalla í Noregi.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungar kallask í Noregi.
B: Konungar kalla í Noregi.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_066,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir finnask ok fara heim.,Þeir finna ok fara heim.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir finnask ok fara heim.
B: Þeir finna ok fara heim.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_067,llama-3.3-70b-versatile,MIDDLE_VOICE,Víkingar gerðusk á hólminum.,Víkingar gerðu á hólminum.,"Which of the following Old Norse sentences is grammatically correct?

A: Víkingar gerðu á hólminum.
B: Víkingar gerðusk á hólminum.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_068,llama-3.3-70b-versatile,MIDDLE_VOICE,Þórr hittask ríkr maðr.,Þórr hitta ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þórr hitta ríkr maðr.
B: Þórr hittask ríkr maðr.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_069,llama-3.3-70b-versatile,MIDDLE_VOICE,Konungar settust í Noregi.,Konungar settu í Noregi.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungar settu í Noregi.
B: Konungar settust í Noregi.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_070,llama-3.3-70b-versatile,MIDDLE_VOICE,Kormákr setjask konungr.,Kormákr setja konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Kormákr setjask konungr.
B: Kormákr setja konungr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_071,llama-3.3-70b-versatile,MIDDLE_VOICE,Svartr börðusk við Óðinn.,Svartr börðu við Óðinn.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr börðusk við Óðinn.
B: Svartr börðu við Óðinn.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_072,llama-3.3-70b-versatile,MIDDLE_VOICE,Flosi takask ríkr maðr.,Flosi taka ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Flosi takask ríkr maðr.
B: Flosi taka ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_073,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir tókusk um daginn.,Þeir tóku um daginn.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir tókusk um daginn.
B: Þeir tóku um daginn.

Answer with A or B only.",B,B,FALSE,A_gram
ON_MIDDLE_VOICE_074,llama-3.3-70b-versatile,MIDDLE_VOICE,Ragnarr snúask ríkr maðr.,Ragnarr snúa ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr snúa ríkr maðr.
B: Ragnarr snúask ríkr maðr.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_075,llama-3.3-70b-versatile,MIDDLE_VOICE,Ragnarr hittask konungr.,Ragnarr hitta konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr hitta konungr.
B: Ragnarr hittask konungr.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_076,llama-3.3-70b-versatile,MIDDLE_VOICE,Svartr ok jarl leggjask þar.,Svartr ok jarl leggja þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr ok jarl leggja þar.
B: Svartr ok jarl leggjask þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_077,llama-3.3-70b-versatile,MIDDLE_VOICE,Eiríkr kallask ríkr maðr.,Eiríkr kalla ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Eiríkr kallask ríkr maðr.
B: Eiríkr kalla ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_078,llama-3.3-70b-versatile,MIDDLE_VOICE,Flosi hittust við Óðinn.,Flosi hittu við Óðinn.,"Which of the following Old Norse sentences is grammatically correct?

A: Flosi hittust við Óðinn.
B: Flosi hittu við Óðinn.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_079,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn berjask við ána.,Menn berja við ána.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn berjask við ána.
B: Menn berja við ána.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_080,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir kallast í morgin.,Þeir kallar í morgin.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir kallar í morgin.
B: Þeir kallast í morgin.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_081,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir hittask í morgin.,Þeir hitta í morgin.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir hittask í morgin.
B: Þeir hitta í morgin.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_082,llama-3.3-70b-versatile,MIDDLE_VOICE,Óðinn ok Svartr gerask þar.,Óðinn ok Svartr gera þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn ok Svartr gerask þar.
B: Óðinn ok Svartr gera þar.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_083,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir leggjask um daginn.,Þeir leggja um daginn.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir leggja um daginn.
B: Þeir leggjask um daginn.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_084,llama-3.3-70b-versatile,MIDDLE_VOICE,Óláfr hittask ríkr maðr.,Óláfr hitta ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Óláfr hittask ríkr maðr.
B: Óláfr hitta ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_085,llama-3.3-70b-versatile,MIDDLE_VOICE,Skarpheðinn kallask ríkr maðr.,Skarpheðinn kalla ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Skarpheðinn kalla ríkr maðr.
B: Skarpheðinn kallask ríkr maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_086,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir settust ok fara heim.,Þeir settu ok fara heim.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir settust ok fara heim.
B: Þeir settu ok fara heim.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_087,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir tókusk ok fara heim.,Þeir tóku ok fara heim.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir tókusk ok fara heim.
B: Þeir tóku ok fara heim.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_088,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn settust við ána.,Menn settu við ána.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn settust við ána.
B: Menn settu við ána.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_089,llama-3.3-70b-versatile,MIDDLE_VOICE,Óðinn gerðusk ríkr maðr.,Óðinn gerðu ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn gerðu ríkr maðr.
B: Óðinn gerðusk ríkr maðr.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_090,llama-3.3-70b-versatile,MIDDLE_VOICE,Óðinn ok Flosi gerask þar.,Óðinn ok Flosi gera þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn ok Flosi gera þar.
B: Óðinn ok Flosi gerask þar.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_091,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir hittust í morgin.,Þeir hittu í morgin.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir hittust í morgin.
B: Þeir hittu í morgin.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_092,llama-3.3-70b-versatile,MIDDLE_VOICE,Ragnarr ok Gunnarr finnst þar.,Ragnarr ok Gunnarr finnr þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr ok Gunnarr finnst þar.
B: Ragnarr ok Gunnarr finnr þar.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_093,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn börðusk við ána.,Menn börðu við ána.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn börðu við ána.
B: Menn börðusk við ána.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_094,llama-3.3-70b-versatile,MIDDLE_VOICE,Þórr hittust ríkr maðr.,Þórr hittu ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Þórr hittu ríkr maðr.
B: Þórr hittust ríkr maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_095,llama-3.3-70b-versatile,MIDDLE_VOICE,Þórr ok Eiríkr gerask þar.,Þórr ok Eiríkr gera þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Þórr ok Eiríkr gera þar.
B: Þórr ok Eiríkr gerask þar.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_096,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn kallask við ána.,Menn kalla við ána.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn kallask við ána.
B: Menn kalla við ána.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_097,llama-3.3-70b-versatile,MIDDLE_VOICE,Skarpheðinn tókusk ríkr maðr.,Skarpheðinn tóku ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Skarpheðinn tókusk ríkr maðr.
B: Skarpheðinn tóku ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_098,llama-3.3-70b-versatile,MIDDLE_VOICE,Skarpheðinn berjask konungr.,Skarpheðinn berja konungr.,"Which of the following Old Norse sentences is grammatically correct?

A: Skarpheðinn berjask konungr.
B: Skarpheðinn berja konungr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_099,llama-3.3-70b-versatile,MIDDLE_VOICE,Baldr hittask við Haukr.,Baldr hitta við Haukr.,"Which of the following Old Norse sentences is grammatically correct?

A: Baldr hittask við Haukr.
B: Baldr hitta við Haukr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_100,llama-3.3-70b-versatile,MIDDLE_VOICE,Haukr berjask við Óðinn.,Haukr berja við Óðinn.,"Which of the following Old Norse sentences is grammatically correct?

A: Haukr berjask við Óðinn.
B: Haukr berja við Óðinn.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_101,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir kallask ok fara heim.,Þeir kalla ok fara heim.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir kallask ok fara heim.
B: Þeir kalla ok fara heim.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_102,llama-3.3-70b-versatile,MIDDLE_VOICE,Svartr ok jarl kallask þar.,Svartr ok jarl kalla þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr ok jarl kallask þar.
B: Svartr ok jarl kalla þar.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_103,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn snúask ok berjask.,Menn snúa ok berjask.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn snúa ok berjask.
B: Menn snúask ok berjask.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_104,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn kallask ok berjask.,Menn kalla ok berjask.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn kalla ok berjask.
B: Menn kallask ok berjask.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_105,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn setjask ok berjask.,Menn setja ok berjask.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn setjask ok berjask.
B: Menn setja ok berjask.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_106,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn gerðusk ok berjask.,Menn gerðu ok berjask.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn gerðusk ok berjask.
B: Menn gerðu ok berjask.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_107,llama-3.3-70b-versatile,MIDDLE_VOICE,Konungar takask í Noregi.,Konungar taka í Noregi.,"Which of the following Old Norse sentences is grammatically correct?

A: Konungar takask í Noregi.
B: Konungar taka í Noregi.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_108,llama-3.3-70b-versatile,MIDDLE_VOICE,Skarpheðinn kallask við Sigurðr.,Skarpheðinn kalla við Sigurðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Skarpheðinn kallask við Sigurðr.
B: Skarpheðinn kalla við Sigurðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_109,llama-3.3-70b-versatile,MIDDLE_VOICE,Svartr hittask ríkr maðr.,Svartr hitta ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Svartr hittask ríkr maðr.
B: Svartr hitta ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_110,llama-3.3-70b-versatile,MIDDLE_VOICE,Eiríkr finnask ríkr maðr.,Eiríkr finna ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Eiríkr finna ríkr maðr.
B: Eiríkr finnask ríkr maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_111,llama-3.3-70b-versatile,MIDDLE_VOICE,Ragnarr ok jarl tókusk þar.,Ragnarr ok jarl tóku þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Ragnarr ok jarl tóku þar.
B: Ragnarr ok jarl tókusk þar.

Answer with A or B only.",A,A,FALSE,B_gram
ON_MIDDLE_VOICE_112,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir takask ok fara heim.,Þeir taka ok fara heim.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir takask ok fara heim.
B: Þeir taka ok fara heim.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_113,llama-3.3-70b-versatile,MIDDLE_VOICE,Kormákr ok Svartr settust þar.,Kormákr ok Svartr settu þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Kormákr ok Svartr settu þar.
B: Kormákr ok Svartr settust þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_114,llama-3.3-70b-versatile,MIDDLE_VOICE,Gunnarr leggjask við Sigurðr.,Gunnarr leggja við Sigurðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Gunnarr leggjask við Sigurðr.
B: Gunnarr leggja við Sigurðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_115,llama-3.3-70b-versatile,MIDDLE_VOICE,Kormákr setjask ríkr maðr.,Kormákr setja ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Kormákr setjask ríkr maðr.
B: Kormákr setja ríkr maðr.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_116,llama-3.3-70b-versatile,MIDDLE_VOICE,Haukr ok Skarpheðinn settust þar.,Haukr ok Skarpheðinn settu þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Haukr ok Skarpheðinn settu þar.
B: Haukr ok Skarpheðinn settust þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_117,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn leggjask í skóginum.,Menn leggja í skóginum.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn leggja í skóginum.
B: Menn leggjask í skóginum.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_118,llama-3.3-70b-versatile,MIDDLE_VOICE,Óláfr finnst ríkr maðr.,Óláfr finnr ríkr maðr.,"Which of the following Old Norse sentences is grammatically correct?

A: Óláfr finnr ríkr maðr.
B: Óláfr finnst ríkr maðr.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_119,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn setjask í skóginum.,Menn setja í skóginum.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn setjask í skóginum.
B: Menn setja í skóginum.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_120,llama-3.3-70b-versatile,MIDDLE_VOICE,Menn snúask við ána.,Menn snúa við ána.,"Which of the following Old Norse sentences is grammatically correct?

A: Menn snúask við ána.
B: Menn snúa við ána.

Answer with A or B only.",B,B,FALSE,A_gram
ON_MIDDLE_VOICE_121,llama-3.3-70b-versatile,MIDDLE_VOICE,Óðinn ok Flosi hittust þar.,Óðinn ok Flosi hittu þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Óðinn ok Flosi hittust þar.
B: Óðinn ok Flosi hittu þar.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_122,llama-3.3-70b-versatile,MIDDLE_VOICE,Víkingar kallask á hólminum.,Víkingar kalla á hólminum.,"Which of the following Old Norse sentences is grammatically correct?

A: Víkingar kallask á hólminum.
B: Víkingar kalla á hólminum.

Answer with A or B only.",A,A,TRUE,A_gram
ON_MIDDLE_VOICE_123,llama-3.3-70b-versatile,MIDDLE_VOICE,Þeir takask í bardaga.,Þeir taka í bardaga.,"Which of the following Old Norse sentences is grammatically correct?

A: Þeir taka í bardaga.
B: Þeir takask í bardaga.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_124,llama-3.3-70b-versatile,MIDDLE_VOICE,Sigurðr ok Óðinn berjask þar.,Sigurðr ok Óðinn berja þar.,"Which of the following Old Norse sentences is grammatically correct?

A: Sigurðr ok Óðinn berja þar.
B: Sigurðr ok Óðinn berjask þar.

Answer with A or B only.",B,B,TRUE,B_gram
ON_MIDDLE_VOICE_125,llama-3.3-70b-versatile,MIDDLE_VOICE,Víkingar tókusk á hólminum.,Víkingar tóku á hólminum.,"Which of the following Old Norse sentences is grammatically correct?

A: Víkingar tóku á hólminum.
B: Víkingar tókusk á hólminum.

Answer with A or B only.",A,A,FALSE,B_gram
ON_ADJECTIVE_001,llama-3.3-70b-versatile,ADJECTIVE,Nú gerist Sigi gamall maðr at aldri .,Nú gerist Sigi gamli maðr at aldri .,"Which of the following Old Norse sentences is grammatically correct?

A: Nú gerist Sigi gamall maðr at aldri .
B: Nú gerist Sigi gamli maðr at aldri .

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_002,llama-3.3-70b-versatile,ADJECTIVE,"Hann var snemma mikill ok sterkr ok áræðisfullr um þat , er mannraun þótti í ok karlmennska .","Hann var snemma mikill ok sterki ok áræðisfullr um þat , er mannraun þótti í ok karlmennska .","Which of the following Old Norse sentences is grammatically correct?

A: Hann var snemma mikill ok sterki ok áræðisfullr um þat , er mannraun þótti í ok karlmennska .
B: Hann var snemma mikill ok sterkr ok áræðisfullr um þat , er mannraun þótti í ok karlmennska .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_003,llama-3.3-70b-versatile,ADJECTIVE,Hann var ríkr konungr ok fjölmennr .,Hann var ríki konungr ok fjölmennr .,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var ríki konungr ok fjölmennr .
B: Hann var ríkr konungr ok fjölmennr .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_004,llama-3.3-70b-versatile,ADJECTIVE,"`` Bregðum nú eigi af þessu , '' segir Sigmundr , `` því at þú ert ungr ok áræðisfullr .","`` Bregðum nú eigi af þessu , '' segir Sigmundr , `` því at þú ert ungi ok áræðisfullr .","Which of the following Old Norse sentences is grammatically correct?

A: `` Bregðum nú eigi af þessu , '' segir Sigmundr , `` því at þú ert ungi ok áræðisfullr .
B: `` Bregðum nú eigi af þessu , '' segir Sigmundr , `` því at þú ert ungr ok áræðisfullr .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_005,llama-3.3-70b-versatile,ADJECTIVE,"Sigmundr gerist nú ríkr konungr ok ágætr , vitr ok stórráðr .","Sigmundr gerist nú ríki konungr ok ágætr , vitr ok stórráðr .","Which of the following Old Norse sentences is grammatically correct?

A: Sigmundr gerist nú ríkr konungr ok ágætr , vitr ok stórráðr .
B: Sigmundr gerist nú ríki konungr ok ágætr , vitr ok stórráðr .

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_006,llama-3.3-70b-versatile,ADJECTIVE,"Þat er sagt , at hann réðst í hernað , þá er hann var fimmtán vetra gamall .","Þat er sagt , at hann réðst í hernað , þá er hann var fimmtán vetra gamli .","Which of the following Old Norse sentences is grammatically correct?

A: Þat er sagt , at hann réðst í hernað , þá er hann var fimmtán vetra gamall .
B: Þat er sagt , at hann réðst í hernað , þá er hann var fimmtán vetra gamli .

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_007,llama-3.3-70b-versatile,ADJECTIVE,Hann var ríkr konungr ok fjölmennr ok réð fyrir löndum .,Hann var ríki konungr ok fjölmennr ok réð fyrir löndum .,"Which of the following Old Norse sentences is grammatically correct?

A: Hann var ríkr konungr ok fjölmennr ok réð fyrir löndum .
B: Hann var ríki konungr ok fjölmennr ok réð fyrir löndum .

Answer with A or B only.",A,A,TRUE,A_gram
ON_ADJECTIVE_008,llama-3.3-70b-versatile,ADJECTIVE,"Nú þykkir Helgi hafa vaxit mikit , er hann hefir fellt svá ríkan konung .","Nú þykkir Helgi hafa vaxit mikit , er hann hefir fellt svá ríka konung .","Which of the following Old Norse sentences is grammatically correct?

A: Nú þykkir Helgi hafa vaxit mikit , er hann hefir fellt svá ríkan konung .
B: Nú þykkir Helgi hafa vaxit mikit , er hann hefir fellt svá ríka konung .

Answer with A or B only.",B,B,FALSE,A_gram
ON_ADJECTIVE_009,llama-3.3-70b-versatile,ADJECTIVE,"Er mér þetta mikill tímadagr , ok muntu fá af þessu veg ok ágæti , er þú hefir svá ríkan konung felldan . ''","Er mér þetta mikill tímadagr , ok muntu fá af þessu veg ok ágæti , er þú hefir svá ríka konung felldan . ''","Which of the following Old Norse sentences is grammatically correct?

A: Er mér þetta mikill tímadagr , ok muntu fá af þessu veg ok ágæti , er þú hefir svá ríka konung felldan . ''
B: Er mér þetta mikill tímadagr , ok muntu fá af þessu veg ok ágæti , er þú hefir svá ríkan konung felldan . ''

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_010,llama-3.3-70b-versatile,ADJECTIVE,"Eylimi hefir konungr heitit , ríkr ok ágætr .","Eylimi hefir konungr heitit , ríki ok ágætr .","Which of the following Old Norse sentences is grammatically correct?

A: Eylimi hefir konungr heitit , ríki ok ágætr .
B: Eylimi hefir konungr heitit , ríkr ok ágætr .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_011,llama-3.3-70b-versatile,ADJECTIVE,"Tekst þar nú hörð orrosta , ok þótt Sigmundr væri gamall , þá barðist hann nú hart ok var jafnan fremstr sinna manna .","Tekst þar nú hörð orrosta , ok þótt Sigmundr væri gamli , þá barðist hann nú hart ok var jafnan fremstr sinna manna .","Which of the following Old Norse sentences is grammatically correct?

A: Tekst þar nú hörð orrosta , ok þótt Sigmundr væri gamli , þá barðist hann nú hart ok var jafnan fremstr sinna manna .
B: Tekst þar nú hörð orrosta , ok þótt Sigmundr væri gamall , þá barðist hann nú hart ok var jafnan fremstr sinna manna .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_012,llama-3.3-70b-versatile,ADJECTIVE,"Hann var grár at lit ok ungr at aldri , mikill vexti ok vænn .","Hann var grár at lit ok ungi at aldri , mikill vexti ok vænn .","Which of the following Old Norse sentences is grammatically correct?

A: Hann var grár at lit ok ungi at aldri , mikill vexti ok vænn .
B: Hann var grár at lit ok ungr at aldri , mikill vexti ok vænn .

Answer with A or B only.",B,B,TRUE,B_gram
ON_ADJECTIVE_013,llama-3.3-70b-versatile,ADJECTIVE,Gekk Sigurðr þá glaðr heim .,Gekk Sigurðr þá glaði heim .,"Which of the following Old Norse sentences is grammatically correct?

A: Gekk Sigurðr þá glaðr heim .
B: Gekk Sigurðr þá glaði heim .

Answer with A or B only.",A,A,TRUE,A_gram
